Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,PavedDrive_P,PavedDrive_Y,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,MiscVal_log,PoolArea_log,LotArea_log,3SsnPorch_log,LowQualFinSF_log,KitchenAbvGr_log,BsmtFinSF2_log,ScreenPorch_log,BsmtHalfBath_log,EnclosedPorch_log,MasVnrArea_log,OpenPorchSF_log,LotFrontage_log,BsmtFinSF1_log,WoodDeckSF_log,TotalBsmtSF_log,1stFlrSF_log,GrLivArea_log,SalePrice,SalePrice_log
1095,20,74.0,5868,5,7,1956,2000,0.0,3,3,3,3,1,4,248.0,3,240.0,448.0,936.0,5,936,0,0,936,1.0,0.0,1,0,2,1,3,4,0,0,1956.0,3,1.0,308.0,3,3,0,0,80,0,160,0,0,0,0,5,2010,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,8.677439540558334,0.0,0.0,0.6931471805599453,5.484796933490655,5.081404364984463,0.0,4.394449154672439,0.0,0.0,4.31748811353631,5.517452896464707,0.0,6.842683282238422,6.842683282238422,6.842683282238422,129000,11.767575435251748
1096,20,78.0,9317,6,5,2006,2006,0.0,4,3,4,3,1,6,24.0,1,0.0,1290.0,1314.0,4,1314,0,0,1314,0.0,0.0,2,0,3,1,4,6,1,4,2006.0,2,2.0,440.0,3,3,0,22,0,0,0,0,0,0,0,3,2007,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.139703292376742,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,3.1354942159291497,4.3694478524670215,3.2188758248682006,0.0,7.181591944611865,7.181591944611865,7.181591944611865,176432,12.080696479888447
1097,70,60.0,6882,6,7,1914,2006,0.0,3,3,3,3,1,1,0.0,1,0.0,684.0,684.0,3,773,582,0,1355,0.0,0.0,1,1,3,1,4,7,0,0,0.0,0,0.0,0.0,0,0,136,0,115,0,0,0,0,0,0,3,2007,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,8.836809882398365,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,4.7535901911063645,0.0,0.0,4.110873864173311,0.0,4.919980925828125,6.529418838262226,6.651571873589727,7.212294468500341,127000,11.751950239425476
1098,120,60.0,3696,8,5,1986,1986,0.0,4,3,4,3,1,1,0.0,1,0.0,1074.0,1074.0,5,1088,0,0,1088,0.0,0.0,1,1,2,1,4,5,0,0,1987.0,2,2.0,461.0,3,3,0,74,137,0,0,0,0,0,0,10,2007,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,8.215276958936633,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,4.927253685157205,0.0,4.31748811353631,4.110873864173311,0.0,0.0,6.980075940561763,6.9930151229329605,6.9930151229329605,170000,12.04355959836804
1099,50,50.0,6000,4,6,1936,1950,0.0,3,3,3,3,1,4,672.0,1,0.0,0.0,672.0,3,757,567,0,1324,0.0,0.0,1,0,3,1,3,6,0,0,1936.0,1,1.0,240.0,3,3,0,0,0,0,0,0,0,0,0,7,2009,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,8.699681400989514,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,3.9318256327243257,6.511745329644728,0.0,6.511745329644728,6.630683385642372,7.1891677384203225,128000,11.759793355371237
1100,20,82.0,11880,7,5,1978,1978,206.0,3,3,4,3,1,5,704.0,1,0.0,567.0,1271.0,3,1601,0,0,1601,0.0,0.0,2,0,3,1,3,7,1,3,1978.0,2,2.0,478.0,3,3,0,0,0,0,0,0,0,0,0,4,2009,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.382695764458287,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,5.332718793265369,0.0,4.418840607796598,6.558197802812269,0.0,7.148345743900068,7.379008127628304,7.379008127628304,157000,11.964007453736912
1101,30,60.0,8400,2,5,1920,1950,0.0,3,3,3,2,1,3,290.0,1,0.0,0.0,290.0,3,438,0,0,438,0.0,0.0,1,0,1,1,2,3,0,0,1930.0,1,1.0,246.0,3,3,0,0,0,0,0,0,0,0,0,1,2009,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.036106025364846,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,4.110873864173311,5.673323267171493,0.0,5.673323267171493,6.0844994130751715,6.0844994130751715,60000,11.002116507732017
1102,20,61.0,9758,5,5,1971,1971,0.0,3,3,3,3,1,4,412.0,2,287.0,251.0,950.0,3,950,0,0,950,0.0,0.0,1,0,3,1,3,5,0,0,1981.0,1,1.0,280.0,3,3,0,0,0,0,0,0,0,0,0,7,2007,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.18594521514146,0.0,0.0,0.6931471805599453,5.662960480135946,0.0,0.0,0.0,0.0,0.0,4.127134385045092,6.023447592961033,0.0,6.85751406254539,6.85751406254539,6.85751406254539,119500,11.691080018519527
1103,20,70.0,7000,5,7,1960,2002,45.0,3,3,3,3,1,3,588.0,1,0.0,422.0,1010.0,5,1134,0,0,1134,0.0,0.0,1,0,2,1,3,6,0,0,1960.0,2,1.0,254.0,3,3,0,16,0,0,0,0,0,1,0,4,2007,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,8.853808274977197,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,3.828641396489095,2.833213344056216,4.2626798770413155,6.3784261836515865,0.0,6.918695219020472,7.034387929915503,7.034387929915503,135000,11.813037464800539
1104,20,79.0,8910,6,6,1959,1959,0.0,3,3,3,3,2,5,655.0,1,0.0,0.0,655.0,5,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,1,2,1954.0,3,2.0,539.0,3,3,0,0,192,0,0,0,0,0,0,7,2006,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.09504174761272,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,5.262690188904886,0.0,0.0,4.382026634673881,6.486160788944089,0.0,6.486160788944089,7.085901464365611,7.085901464365611,159500,11.979805470779858
1105,160,24.0,2016,5,5,1970,1970,304.0,3,3,3,3,1,1,0.0,1,0.0,630.0,630.0,3,630,672,0,1302,0.0,0.0,2,1,3,1,3,6,0,0,1970.0,1,2.0,440.0,3,3,0,0,0,0,0,0,0,0,0,4,2007,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,7.6093665379542115,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,5.720311776607412,0.0,3.2188758248682006,0.0,0.0,6.447305862541213,6.447305862541213,7.172424577124845,106000,11.571203807011969
1106,60,98.0,12256,8,5,1994,1995,362.0,4,3,5,3,3,6,1032.0,1,0.0,431.0,1463.0,5,1500,1122,0,2622,1.0,0.0,2,1,3,1,4,9,2,3,1994.0,2,2.0,712.0,3,3,186,32,0,0,0,0,0,0,0,4,2010,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.413852481341165,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,5.8944028342648505,3.4965075614664802,4.59511985013459,6.940222469119639,5.231108616854587,7.288927694521257,7.313886831633462,7.872073979866873,325000,12.691583538230217
1107,20,114.0,10357,7,5,1990,1991,0.0,4,3,4,3,2,6,738.0,1,0.0,172.0,910.0,4,1442,0,0,1442,1.0,0.0,2,0,3,1,4,6,1,3,1990.0,3,2.0,719.0,3,3,0,244,0,0,0,0,0,0,0,5,2007,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.245514446983837,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,5.501258210544727,4.74493212836325,6.6052979209482015,0.0,6.814542897259958,7.274479558773871,7.274479558773871,179900,12.100161978566867
1108,60,168.0,23257,7,5,2006,2006,0.0,4,3,5,4,1,1,0.0,1,0.0,868.0,868.0,5,887,1134,0,2021,0.0,0.0,2,1,3,1,4,9,1,4,2006.0,2,2.0,422.0,3,3,0,100,0,0,0,0,0,0,0,9,2006,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,10.05440443785299,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,4.61512051684126,5.1298987149230735,0.0,0.0,6.767343125265392,6.78897174299217,7.611842399580417,274725,12.52352951631214
1109,60,64.0,8063,6,5,2000,2000,0.0,3,3,4,3,1,1,0.0,1,0.0,924.0,924.0,5,948,742,0,1690,0.0,0.0,2,1,3,1,3,7,1,3,2000.0,2,2.0,463.0,3,3,100,48,0,0,0,0,0,0,0,11,2007,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,8.99516499031115,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,3.8918202981106265,4.174387269895637,0.0,4.61512051684126,6.829793737512425,6.855408798609928,7.43307534889858,181000,12.10625783509458
1110,20,107.0,11362,8,5,2004,2005,42.0,4,3,5,3,2,6,1039.0,1,0.0,797.0,1836.0,5,1836,0,0,1836,1.0,0.0,2,0,3,1,4,7,1,4,2004.0,3,3.0,862.0,3,3,125,185,0,0,0,0,0,0,0,3,2009,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.338117741918008,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,3.7612001156935624,5.225746673713202,4.68213122712422,6.946975992135418,4.836281906951478,7.515889085215125,7.515889085215125,7.515889085215125,280000,12.54254845357358
1111,60,64.0,8000,6,5,1995,1996,0.0,3,3,4,3,1,6,219.0,1,0.0,554.0,773.0,4,773,885,0,1658,1.0,0.0,2,1,3,1,3,8,1,3,1995.0,3,2.0,431.0,3,3,224,84,0,0,0,0,0,0,0,6,2008,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,8.987321812850125,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,4.442651256490317,4.174387269895637,5.393627546352362,5.41610040220442,6.651571873589727,6.651571873589727,7.413970290190444,188000,12.144202560946876
1112,60,80.0,10480,7,6,1976,1976,660.0,3,3,3,3,1,5,403.0,1,0.0,400.0,803.0,3,1098,866,0,1964,0.0,0.0,2,1,4,1,3,8,1,4,1976.0,2,2.0,483.0,3,3,0,69,0,0,0,0,0,0,0,9,2008,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.257319373170178,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,6.493753839851686,4.248495242049359,4.394449154672439,6.0014148779611505,0.0,6.6895992691789665,7.002155954403621,7.583247524303362,205000,12.230770136157428
1113,20,73.0,7100,5,7,1957,1957,0.0,3,3,3,3,1,6,708.0,1,0.0,108.0,816.0,3,816,0,0,816,1.0,0.0,1,0,2,1,3,5,0,0,1957.0,1,1.0,308.0,3,3,0,0,0,0,0,0,0,0,0,7,2006,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,8.867990898182093,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,4.30406509320417,6.5638555265321274,0.0,6.705639094860003,6.705639094860003,6.705639094860003,129900,11.774527900858468
1114,20,66.0,8923,5,7,1953,2006,0.0,3,3,3,3,1,4,643.0,1,0.0,365.0,1008.0,4,1008,0,0,1008,1.0,0.0,1,0,2,1,4,6,0,0,1953.0,1,1.0,240.0,3,3,0,18,0,0,0,0,0,0,0,5,2007,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.096499555552423,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,4.204692619390966,6.467698726104354,0.0,6.9167150203536085,6.9167150203536085,6.9167150203536085,134500,11.80932691294063
