Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,PavedDrive_P,PavedDrive_Y,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,MiscVal_log,PoolArea_log,LotArea_log,3SsnPorch_log,LowQualFinSF_log,KitchenAbvGr_log,BsmtFinSF2_log,ScreenPorch_log,BsmtHalfBath_log,EnclosedPorch_log,MasVnrArea_log,OpenPorchSF_log,LotFrontage_log,BsmtFinSF1_log,WoodDeckSF_log,TotalBsmtSF_log,1stFlrSF_log,GrLivArea_log
2359,160,50.0,8012,6,5,1980,1980,0.0,3,3,3,3,1,1,0.0,1,0.0,630.0,630.0,5,630,636,0,1266,0.0,0.0,1,1,2,1,3,5,2,3,1980.0,2,1.0,283.0,3,3,340,0,0,0,0,0,0,3,0,7,2007,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,8.98882050177807,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,3.9318256327243257,0.0,5.831882477283517,6.447305862541213,6.447305862541213,7.144407180321139
2360,20,64.0,6285,5,5,1977,1977,0.0,3,3,4,3,1,2,138.0,3,351.0,405.0,894.0,3,894,0,0,894,1.0,0.0,1,0,2,1,3,5,0,0,1979.0,1,1.0,308.0,3,3,192,0,0,0,0,0,0,0,0,3,2007,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,8.746080217357513,0.0,0.0,0.6931471805599453,5.863631175598097,0.0,0.0,0.0,0.0,0.0,4.174387269895637,4.9344739331306915,5.262690188904886,6.796823718274855,6.796823718274855,6.796823718274855
2361,20,84.0,7476,5,7,1968,1968,0.0,3,3,3,3,1,3,812.0,1,0.0,228.0,1040.0,3,1040,0,0,1040,1.0,0.0,1,1,3,1,3,5,0,0,1991.0,3,2.0,686.0,3,3,188,0,0,0,0,0,0,0,0,6,2007,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,8.919586920999915,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,4.442651256490317,6.70073110954781,5.241747015059643,6.947937068614969,6.947937068614969,6.947937068614969
2362,60,80.0,19522,7,5,1990,1990,272.0,4,3,4,3,1,6,727.0,1,0.0,496.0,1223.0,4,1271,1232,0,2503,1.0,0.0,2,1,3,1,4,7,1,3,1990.0,2,2.0,564.0,3,3,0,99,0,0,182,0,0,0,0,2,2007,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.879348536682802,0.0,0.0,0.6931471805599453,0.0,5.209486152841421,0.0,0.0,5.60947179518496,4.605170185988092,4.394449154672439,6.590301048196686,0.0,7.1098794630722715,7.148345743900068,7.825644732219989
2363,20,44.0,10751,5,5,1974,1974,44.0,3,3,2,3,4,5,787.0,1,0.0,250.0,1037.0,3,1037,0,0,1037,1.0,0.0,1,0,2,1,3,5,0,0,1974.0,2,2.0,431.0,3,3,136,47,0,0,0,0,0,0,0,8,2007,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.282847062762931,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,3.8066624897703196,3.871201010907891,3.8066624897703196,6.669498089857879,4.919980925828125,6.945051063725834,6.945051063725834,6.945051063725834
2364,20,43.0,12712,6,7,1973,2006,0.0,3,3,4,3,2,5,968.0,1,0.0,76.0,1044.0,3,1055,0,0,1055,1.0,0.0,1,0,2,1,4,5,1,3,1973.0,2,2.0,542.0,3,3,455,0,0,0,0,0,0,0,0,1,2007,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,9.450380370950123,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,3.784189633918261,6.876264611890766,6.1224928095143865,6.951772164398911,6.962243464266207,6.962243464266207
2365,120,45.0,4379,8,5,2004,2004,0.0,4,3,4,3,3,6,851.0,1,0.0,527.0,1378.0,5,1378,0,0,1378,1.0,0.0,2,0,2,1,4,6,1,4,2004.0,3,2.0,540.0,3,3,160,56,0,0,0,0,0,0,0,7,2007,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,8.384804003370492,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,4.04305126783455,3.828641396489095,6.747586526829315,5.081404364984463,7.229113877793302,7.229113877793302,7.229113877793302
2366,120,80.0,3523,8,5,2006,2007,30.0,4,3,4,3,1,6,60.0,1,0.0,1081.0,1141.0,5,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,0,0,2006.0,3,2.0,484.0,3,3,0,60,0,0,0,0,0,0,0,2,2007,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,8.16735198705607,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,3.4339872044851463,4.110873864173311,4.394449154672439,4.110873864173311,0.0,7.040536390215956,7.049254841255837,7.049254841255837
2367,120,32.0,3784,8,5,2006,2007,36.0,4,3,4,3,1,6,60.0,1,0.0,1451.0,1511.0,5,1565,0,0,1565,1.0,0.0,2,0,2,1,4,5,0,0,2006.0,3,2.0,476.0,3,3,0,120,0,0,0,0,0,0,0,2,2007,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,8.23880116587155,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,3.6109179126442243,4.795790545596741,3.4965075614664802,4.110873864173311,0.0,7.321188556739478,7.356279876550748,7.356279876550748
2368,120,40.0,3606,7,5,2006,2007,0.0,4,3,5,4,1,6,937.0,1,0.0,415.0,1352.0,5,1352,0,0,1352,1.0,0.0,2,0,2,1,4,5,1,4,2006.0,2,2.0,466.0,3,3,0,241,0,0,0,0,0,0,0,8,2007,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,8.19063168090354,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,5.488937726156687,3.713572066704308,6.843749949006225,0.0,7.210079628170788,7.210079628170788,7.210079628170788
2369,120,30.0,5330,8,5,2006,2007,0.0,4,3,4,3,1,1,0.0,1,0.0,1550.0,1550.0,5,1550,0,0,1550,0.0,0.0,2,1,2,1,4,5,0,0,2007.0,3,2.0,528.0,3,3,0,102,0,0,0,0,0,0,0,7,2007,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,8.581294116822761,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,4.634728988229636,3.4339872044851463,0.0,0.0,7.346655163176539,7.346655163176539,7.346655163176539
2370,160,24.0,2280,6,5,1999,1999,342.0,3,3,4,3,1,6,565.0,1,0.0,179.0,744.0,4,757,744,0,1501,1.0,0.0,2,1,3,1,3,6,1,3,1999.0,1,2.0,440.0,3,3,0,0,0,0,0,0,0,0,0,9,2007,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,7.732369222284388,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,5.8377304471659395,0.0,3.2188758248682006,6.338594078203183,0.0,6.61338421837956,6.630683385642372,7.31455283232408
2371,160,24.0,2117,6,5,2000,2000,216.0,4,3,4,3,1,6,417.0,1,0.0,339.0,756.0,5,769,804,0,1573,0.0,0.0,2,1,3,1,4,4,0,0,2000.0,1,2.0,440.0,3,3,0,32,0,0,0,0,0,0,0,9,2007,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,7.658227526161352,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,5.37989735354046,3.4965075614664802,3.2188758248682006,6.035481432524756,0.0,6.6293632534374485,6.646390514847729,7.3613754289773485
2372,20,73.0,7321,7,5,1999,2000,0.0,4,3,4,3,1,1,0.0,1,0.0,1339.0,1339.0,5,1358,0,0,1358,0.0,0.0,2,0,3,1,4,5,0,0,1999.0,1,2.0,625.0,3,3,176,174,0,0,0,0,0,0,0,12,2007,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,8.898638793680181,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,5.1647859739235145,4.30406509320417,0.0,5.176149732573829,7.200424892944957,7.214504414151143,7.214504414151143
2373,60,72.5,8010,8,5,2003,2004,0.0,4,3,5,3,1,6,964.0,1,0.0,90.0,1054.0,5,1072,976,0,2048,1.0,0.0,2,1,3,1,4,8,2,4,2003.0,1,2.0,552.0,3,3,0,48,0,0,180,0,0,0,0,8,2007,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,8.988570876215118,0.0,0.0,0.6931471805599453,0.0,5.198497031265826,0.0,0.0,0.0,3.8918202981106265,4.297285406218791,6.872128101338986,0.0,6.961296045910167,6.9782137426306985,7.6251071482389
2374,60,106.0,8413,8,5,1998,1998,0.0,4,4,5,3,2,6,901.0,1,0.0,319.0,1220.0,5,1220,1142,0,2362,1.0,0.0,2,1,3,1,4,8,2,3,1998.0,2,2.0,1105.0,4,3,147,0,36,0,144,0,0,0,0,6,2007,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.037652264150466,0.0,0.0,0.6931471805599453,0.0,4.976733742420574,0.0,3.6109179126442243,0.0,0.0,4.672828834461906,6.804614520062624,4.997212273764115,7.107425474110705,7.107425474110705,7.767687277186908
2375,120,50.0,9466,8,5,1994,1995,0.0,4,3,4,3,4,2,457.0,5,1037.0,0.0,1494.0,5,1494,0,0,1494,1.0,0.0,1,1,1,1,4,5,1,4,1994.0,3,2.0,478.0,3,3,0,30,0,0,217,0,0,0,0,5,2007,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.15556734612889,0.0,0.0,0.6931471805599453,6.945051063725834,5.384495062789089,0.0,0.0,0.0,3.4339872044851463,3.9318256327243257,6.126869184114185,0.0,7.3098814858247865,7.3098814858247865,7.3098814858247865
2376,20,80.0,12000,7,6,1980,1980,600.0,4,3,4,3,1,6,1732.0,1,0.0,270.0,2002.0,5,2362,0,0,2362,1.0,0.0,2,1,3,1,4,8,1,3,1980.0,2,2.0,546.0,4,3,180,16,0,0,0,0,0,0,0,3,2007,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.392745258631441,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,6.398594934535208,2.833213344056216,4.394449154672439,7.457609289715606,5.198497031265826,7.602401335665818,7.767687277186908,7.767687277186908
2377,20,94.0,17778,8,5,1981,1981,0.0,4,3,4,3,4,5,1632.0,3,829.0,0.0,2461.0,4,2497,0,0,2497,1.0,0.0,2,0,2,1,4,7,2,4,1981.0,2,2.0,676.0,3,3,266,0,0,0,0,0,0,0,0,3,2007,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,9.785773264516571,0.0,0.0,0.6931471805599453,6.721425700790643,0.0,0.0,0.0,0.0,0.0,4.553876891600541,7.398174092970465,5.58724865840025,7.808729306744399,7.823245690685523,7.823245690685523
2378,20,78.0,11700,6,6,1968,1968,41.0,3,3,3,3,1,1,0.0,1,0.0,912.0,912.0,5,1152,0,0,1152,1.0,0.0,1,1,3,1,3,7,0,0,1968.0,2,2.0,412.0,3,3,0,126,0,0,0,0,0,0,0,9,2007,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,9.367429587218957,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,3.7376696182833684,4.844187086458591,4.3694478524670215,0.0,0.0,6.816735880594968,7.050122520269059,7.050122520269059
